Prvn,Pftn,Cont,Longit,Latit,Taotpnm,Fctn
甘肃省,陇南市,成县,105.744011,33.732769,成县城关金石殿道观,全真
甘肃省,陇南市,成县,105.904793,33.74229,成县红川甸山道观,全真
甘肃省,陇南市,成县,105.703728,33.689739,成县鸡峰山地母宫道观,全真
甘肃省,陇南市,成县,105.703728,33.689739,成县鸡峰山灵官殿道观,全真
甘肃省,陇南市,成县,105.703728,33.689739,成县鸡峰山瑶池宫道观,全真
甘肃省,陇南市,成县,105.703728,33.689739,成县鸡峰山老君殿道观,全真
甘肃省,陇南市,成县,105.703728,33.689739,成县鸡峰山药王宫道观,全真
甘肃省,陇南市,成县,105.703728,33.689739,成县鸡峰山龙洞道观,全真
甘肃省,陇南市,宕昌县,104.388382,34.038502,宕昌县城关泰山庙,全真
甘肃省,陇南市,徽县,106.227722,33.732639,嘉陵镇火焰山庙,全真
甘肃省,陇南市,徽县,106.172829,33.699951,徽县嘉陵镇铁山庙,全真
甘肃省,陇南市,徽县,106.112633,33.912724,柳林镇青阳山庙,全真
甘肃省,陇南市,徽县,106.102242,33.733833,水阳乡泰山庙,全真
甘肃省,陇南市,徽县,106.027924,33.79673,银杏乡祁连山庙,全真
甘肃省,陇南市,徽县,105.95002,34.095493,高桥乡青龙观庙,全真
甘肃省,陇南市,康县,105.580338,33.477627,东岳山道观,全真
甘肃省,陇南市,康县,105.650383,33.466743,庙花山道观,全真
甘肃省,陇南市,礼县,105.076027,33.878761,礼县大香山观,全真
甘肃省,陇南市,礼县,105.394852,34.23024,礼县祁山武侯祠,全真
甘肃省,陇南市,礼县,105.217438,34.138752,礼县翠峰观,全真
甘肃省,陇南市,礼县,105.216873,34.197063,礼县长生观,全真
甘肃省,陇南市,两当县,106.233414,33.76638,两当县兴隆山关帝庙,全真
甘肃省,陇南市,两当县,106.417801,33.965679,两当县左家泰山庙,全真
甘肃省,陇南市,两当县,106.42392,33.929779,两当县张果老登真洞,全真
甘肃省,陇南市,武都区,105.163673,33.298782,武都区三河清平观,全真
甘肃省,陇南市,武都区,104.806892,33.428329,武都区两水后村祖师殿,全真
甘肃省,陇南市,武都区,104.819511,33.422832,武都区两水泰山宫,全真
甘肃省,陇南市,武都区,104.915573,33.415333,武都区五凤山一天门,全真
甘肃省,陇南市,武都区,104.931313,33.440601,武都区五凤山三天门,全真
甘肃省,陇南市,武都区,104.915573,33.415333,武都区五凤山二天门,全真
甘肃省,陇南市,武都区,104.915573,33.415333,武都区五凤山净身殿,全真
甘肃省,陇南市,武都区,104.915573,33.415333,武都区五凤山凤柏殿,全真
甘肃省,陇南市,武都区,104.915573,33.415333,武都区五凤山平顶观,全真
甘肃省,陇南市,武都区,104.915573,33.415333,武都区五凤山新殿子,全真
甘肃省,陇南市,武都区,104.931313,33.440601,武都区五凤山真武观,全真
甘肃省,陇南市,武都区,104.889214,33.398724,武都区桑家湾祖师殿,全真
甘肃省,陇南市,武都区,105.012672,33.343063,武都区汉王祖师殿,全真
甘肃省,陇南市,武都区,105.020424,33.327374,武都区汉王镇终南山道观,全真
甘肃省,陇南市,武都区,104.753983,33.458702,武都区石门三官殿,全真
甘肃省,陇南市,武都区,105.075089,33.411842,武都区龙凤乡祖师殿,全真
甘肃省,陇南市,西和县,105.303375,33.997047,西和县岷郡山萨祖殿,全真
甘肃省,陇南市,西和县,105.304398,34.01685,西和县朝阳观,全真
甘肃省,平凉市,华亭县,106.648003,35.216293,华亭县东华镇药王洞,全真
甘肃省,平凉市,华亭县,106.799309,35.222652,华亭县安口镇娘娘庙,正一
甘肃省,平凉市,华亭县,106.614464,35.304771,华亭县策底镇蛟龙寺,正一
甘肃省,平凉市,泾川县,107.349777,35.331272,泾川县王母宫道教活动场所,全真
甘肃省,平凉市,静宁县,105.726097,35.522022,静宁县西关城隍庙,正一
甘肃省,平凉市,崆峒区,106.622971,35.547203,崆峒镇太统山道观,正一
甘肃省,平凉市,崆峒区,106.579514,35.551559,崆峒镇崆峒山道教宫观,全真
甘肃省,平凉市,崆峒区,106.599068,35.562603,崆峒镇龙隐寺道观,全真
甘肃省,平凉市,崆峒区,106.759613,35.505482,平凉工业园区东岳庙道观,全真
甘肃省,平凉市,崆峒区,106.847801,35.47826,平凉工业园区四十里铺镇清福山道观,全真
甘肃省,平凉市,崆峒区,106.965813,35.439121,白水镇祖师庙道观,全真
甘肃省,平凉市,灵台县,107.416542,35.15963,太白庙,正一
甘肃省,平凉市,灵台县,107.62126,35.06541,经龙寺,正一
甘肃省,平凉市,庄浪县,106.041183,35.197762,庄浪县紫荆山,全真
甘肃省,庆阳市,环县,107.08757,36.611702,环县聚仙观,全真
甘肃省,庆阳市,庆城县,107.899338,36.005901,庆城县天庆观,全真
甘肃省,庆阳市,西峰区,107.70594,35.63715,西峰区贞五观,全真
甘肃省,天水市,甘谷县,105.333199,35.026752,神蜂寺,全真
甘肃省,天水市,甘谷县,105.236717,34.676502,尖山寺,全真
甘肃省,天水市,甘谷县,105.337204,34.73666,东岳宫,全真
甘肃省,天水市,甘谷县,105.218674,34.881241,中岳寺,全真
甘肃省,天水市,甘谷县,105.35202,34.977852,九龙观,全真
甘肃省,天水市,甘谷县,105.195648,34.686951,启龙山,全真
甘肃省,天水市,甘谷县,105.228676,34.755554,圣母宫,全真
甘肃省,天水市,甘谷县,105.244354,34.690292,天齐宫,全真
甘肃省,天水市,甘谷县,105.236717,34.676502,天齐宫,全真
甘肃省,天水市,甘谷县,105.134453,34.852093,太坪山东岔泰山庙,全真
甘肃省,天水市,甘谷县,105.276474,34.882801,山华峒山,全真
甘肃省,天水市,甘谷县,105.457382,34.845821,梅林观,全真
甘肃省,天水市,甘谷县,105.153374,34.716572,沐浴山元君庙,全真
甘肃省,天水市,甘谷县,105.053787,34.878342,泰山庙,全真
甘肃省,天水市,甘谷县,105.228088,34.68372,玄龙山,全真
甘肃省,天水市,甘谷县,105.43177,34.739822,玉兰宫,全真
甘肃省,天水市,甘谷县,105.447472,34.81493,白衣寺,全真
甘肃省,天水市,甘谷县,105.06543,34.784351,磐龙山永福宫,全真
甘肃省,天水市,甘谷县,105.303627,34.80677,福庆宫,全真
甘肃省,天水市,甘谷县,105.271339,34.85696,菜园寺,全真
甘肃省,天水市,甘谷县,105.157753,34.764854,见龙山,全真
甘肃省,天水市,甘谷县,105.425591,34.72913,觉皇寺,全真
甘肃省,天水市,甘谷县,105.089684,34.908703,道德观,全真
甘肃省,天水市,甘谷县,105.414261,34.731827,青龙寺,全真
甘肃省,天水市,甘谷县,105.337868,34.7738,青龙观,全真
甘肃省,天水市,甘谷县,105.408394,34.755001,顺金寺,全真
甘肃省,天水市,甘谷县,105.276993,34.883881,香台山,全真
甘肃省,天水市,麦积区,106.345398,34.514992,柏林观,全真
甘肃省,天水市,麦积区,106.097923,34.459984,五阳观,全真
甘肃省,天水市,麦积区,106.405685,34.516041,五龙山,全真
甘肃省,天水市,麦积区,105.90596,34.429581,净乐宫,全真
甘肃省,天水市,麦积区,105.784885,34.574503,南武观,全真
甘肃省,天水市,麦积区,106.407043,34.513824,城隍庙,全真
甘肃省,天水市,麦积区,105.938599,34.450581,娘娘庙,全真
甘肃省,天水市,麦积区,105.825371,34.564442,玉皇观,全真
甘肃省,天水市,麦积区,105.744568,34.651672,真武观,全真
甘肃省,天水市,麦积区,106.623154,34.345699,观音山,全真
甘肃省,天水市,麦积区,106.565353,34.44791,金龙山,全真
甘肃省,天水市,麦积区,105.520752,34.686852,泰山庙,全真
甘肃省,天水市,麦积区,105.887413,34.47681,泰山庙,全真
甘肃省,天水市,麦积区,105.703384,34.575092,杏林观,全真
甘肃省,天水市,秦城区,105.71357,34.582684,玉泉观,全真
甘肃省,天水市,秦城区,105.41993,34.518421,云台观,全真
甘肃省,天水市,秦城区,105.599709,34.561882,佛崆桥,全真
甘肃省,天水市,秦城区,105.580734,34.226471,威堡观,全真
甘肃省,天水市,秦城区,105.580734,34.226471,娘娘庙,全真
甘肃省,天水市,秦城区,105.521568,34.413231,宝峰山,全真
甘肃省,天水市,秦城区,105.721718,34.590393,泰山庙,全真
甘肃省,天水市,秦城区,105.566269,34.563992,玉香观,全真
甘肃省,天水市,秦城区,105.685173,34.558174,老君庙,全真
甘肃省,天水市,秦城区,105.728241,34.587299,香山观,全真
甘肃省,天水市,清水县,106.360863,34.688683,石洞山,全真
甘肃省,天水市,清水县,106.17466,34.585583,花石崖,全真
甘肃省,天水市,清水县,106.177109,34.847351,九台山,全真
甘肃省,天水市,清水县,106.135353,34.75573,吕阳寺,全真
甘肃省,天水市,清水县,106.057251,34.931042,四龙堡,全真
甘肃省,天水市,清水县,106.135239,34.750523,城隍庙,全真
甘肃省,天水市,清水县,106.007034,34.731361,太白庙,全真
甘肃省,天水市,清水县,106.076202,34.759109,庞公庵,全真
甘肃省,天水市,清水县,106.057549,34.930981,杏林堡,全真
甘肃省,天水市,清水县,106.145653,34.650772,武当山,全真
甘肃省,天水市,清水县,106.141052,34.750244,泰山庙,全真
甘肃省,天水市,清水县,106.313904,34.692413,清平观,全真
甘肃省,天水市,清水县,106.14061,34.748962,红崖观,全真
甘肃省,天水市,清水县,106.274223,34.86937,葡萄寺,全真
甘肃省,天水市,武山县,104.695778,34.679813,木梯寺道观,全真
甘肃省,天水市,武山县,104.921638,34.917442,水帘洞道观,全真
甘肃省,天水市,武山县,104.904572,34.701572,老君山道观,全真
甘肃省,天水市,张家川回族自治县,106.05442,35.01012,二郎庙,全真
甘肃省,武威市,古浪县,103.681587,37.489674,古浪县昌灵山宫观,全真
甘肃省,武威市,古浪县,102.8881,37.456642,古浪县龙泉观,全真
甘肃省,武威市,凉州区,102.611458,37.851501,凉州区左二河北极宫,全真
甘肃省,武威市,凉州区,102.566521,37.867424,凉州区老爷山道观,全真
甘肃省,武威市,凉州区,102.486343,37.932751,凉州区莲花山道观,全真
甘肃省,武威市,凉州区,102.658958,37.521511,凉州区观音山道观,全真
甘肃省,武威市,凉州区,102.636124,37.944897,凉州区雷台观,全真
甘肃省,武威市,民勤县,103.10537,38.568851,民勤县苏武庙,全真
甘肃省,张掖市,甘州区,100.47801,38.92967,北武当,全真
甘肃省,张掖市,甘州区,100.360901,39.119633,玉皇宫,全真
甘肃省,张掖市,甘州区,100.681824,38.89045,老寺庙,全真
甘肃省,张掖市,甘州区,100.460602,38.939522,道巷庙,全真
甘肃省,张掖市,民乐县,100.724915,38.646614,民乐六坝北极宫,全真
甘肃省,张掖市,山丹县,101.222023,38.445621,山丹玉皇观,全真
广东省,东莞市,,113.87769,23.071705,东岳宫,全真
广东省,东莞市,,113.842178,22.900042,东莞市大岭山马山庙,全真
广东省,东莞市,,113.861359,23.097794,东莞市新田岗玉皇观,全真
广东省,东莞市,,113.644722,22.921953,东莞市海月岩古庙,全真
广东省,东莞市,,113.738426,23.044441,东莞市纯阳古观,全真
广东省,东莞市,,113.662178,22.849272,郭都真人古观,全真
广东省,佛山市,顺德区,113.207588,22.809584,沙富道观,全真
广东省,广州市,白云区,113.256844,23.223579,北帝庙,全真
广东省,广州市,海珠区,113.293526,23.085114,纯阳观,全真
广东省,广州市,荔湾区,113.23015,23.09495,黄大仙祠,全真
广东省,广州市,荔湾区,113.24428,23.12586,仁威祖庙,全真
广东省,广州市,越秀区,113.2631,23.13449,三元宫,全真
广东省,广州市,越秀区,113.270981,23.126007,都城隍庙,全真
广东省,广州市,增城区,113.832512,23.378941,何仙姑庙,全真
广东省,河源市,东源县,114.768768,23.822432,仙塘大帝宫,全真
广东省,河源市,东源县,115.20179,23.900433,叶潭五显宫,全真
广东省,河源市,东源县,115.286629,23.807541,崖婆石张公庙,全真
广东省,河源市,东源县,114.865158,24.059763,骆湖水口神公庙,全真
广东省,河源市,东源县,114.716278,23.947861,黄村天崇观,全真
广东省,河源市,东源县,115.241737,23.822231,黄村灵应宫,全真
广东省,河源市,东源县,115.273247,23.829182,黄村龙兴庙,全真
广东省,河源市,和平县,115.053978,24.650631,下车紫微宫,全真
广东省,河源市,和平县,114.936264,24.463537,北楼关帝庙,全真
广东省,河源市,和平县,115.081802,24.280462,林寨天后宫,全真
广东省,河源市,和平县,114.920448,24.368063,高溪庙,正一
广东省,河源市,连平县,114.501297,24.337091,乌仙宫,全真
广东省,河源市,连平县,114.49411,24.350412,天后宫,全真
广东省,河源市,龙川县,115.190521,24.05653,佗城城隍庙,全真
广东省,河源市,龙川县,115.54081,24.202341,石坑华公庙,全真
广东省,河源市,源城区,114.626045,23.571848,河源市源城区埔前关帝庙,全真
广东省,河源市,源城区,114.680779,23.715622,河源市源城区天后宫,全真
广东省,河源市,源城区,114.592468,23.5683,源城区东江和福礤七圣宫,全真
广东省,河源市,紫金县,114.867508,23.403681,三圣宫,全真
广东省,河源市,紫金县,115.181793,23.639221,东嶽宫,全真
广东省,河源市,紫金县,115.064209,23.49254,九和天后宫,全真
广东省,河源市,紫金县,115.251213,23.651684,书田天后宫,全真
广东省,河源市,紫金县,114.930923,23.415239,古竹北帝庙,全真
广东省,河源市,紫金县,115.193863,23.63175,天崇道观,全真
广东省,河源市,紫金县,115.239052,23.573023,天师观,全真
广东省,河源市,紫金县,115.346939,23.450951,慎田北帝宫,全真
广东省,河源市,紫金县,115.17939,23.636101,紫金观,全真
广东省,河源市,紫金县,115.181793,23.639221,金山北帝宫,全真
广东省,惠州市,博罗县,114.390083,23.539892,博罗县公庄镇天后宫,全真
广东省,惠州市,博罗县,114.49929,23.458311,博罗县杨桥镇高凹天后宫,全真
广东省,惠州市,博罗县,114.368614,23.394871,博罗县柏塘镇协天宫,全真
广东省,惠州市,博罗县,114.48024,23.320271,博罗县泰美镇三宫古观,全真
广东省,惠州市,博罗县,114.510658,23.304651,博罗县泰美镇车村姚夫人庙,全真
广东省,惠州市,博罗县,114.57811,23.530243,博罗县石坝圣母宫,全真
广东省,惠州市,博罗县,114.648705,23.542725,博罗县石坝镇蓝田天后宫,全真
广东省,惠州市,博罗县,114.034447,23.264149,博罗县罗浮山九天观,全真
广东省,惠州市,博罗县,114.034447,23.264149,博罗县罗浮山何仙观,全真
广东省,惠州市,博罗县,114.034447,23.264149,博罗县罗浮山茶山观,全真
广东省,惠州市,博罗县,114.034447,23.264149,博罗县罗浮山西华道院,全真
广东省,惠州市,博罗县,114.080948,23.272495,博罗县罗浮山酥醪观,全真
广东省,惠州市,博罗县,114.034447,23.264149,博罗县罗浮山黄龙古观,全真
广东省,惠州市,博罗县,114.034447,23.264149,博罗县罗浮山黄龙宫,全真
广东省,惠州市,博罗县,114.287842,23.163561,博罗县罗阳镇东岳宫,全真
广东省,惠州市,博罗县,114.287842,23.163561,博罗县罗阳镇华光庙,全真
广东省,惠州市,博罗县,114.598801,23.40213,博罗县观音阁镇观音庙,全真
广东省,惠州市,博罗县,114.10276,23.188082,博罗县龙华镇陈孝女祠,全真
广东省,惠州市,博罗县,114.124313,23.127241,博罗县龙溪镇协天宫,全真
广东省,惠州市,博罗县,114.034447,23.264149,广东省罗浮山冲虚古观,全真
广东省,惠州市,博罗县,114.523643,23.509222,麻陂镇曲潭协天宫,全真
广东省,惠州市,惠城区,114.399483,23.098478,惠州市惠城区元妙古观,全真
广东省,惠州市,惠城区,114.588013,23.176022,惠州市惠城区汝湖镇仍图真君宫,全真
广东省,惠州市,惠城区,114.45871,23.177271,惠州市惠城区汝湖镇玄天北帝庙,全真
广东省,惠州市,惠东县,114.923668,22.800388,惠东县吉隆镇南天观,正一
广东省,惠州市,惠东县,114.950287,23.027891,惠东县多祝镇天后宫,正一
广东省,惠州市,惠东县,114.705383,23.032591,惠东县大岭镇社岗祖庙,正一
广东省,惠州市,惠东县,114.76339,22.693375,惠东县巽寮天后宫,正一
广东省,惠州市,惠东县,114.712158,22.981701,惠东县平山三王宫,正一
广东省,惠州市,惠东县,114.779007,22.975294,惠东县平山龙峰祖庙,正一
广东省,惠州市,惠东县,114.872627,22.617392,惠东县平海镇龙山观,正一
广东省,惠州市,惠东县,114.680923,23.110798,惠东县梁化镇东岳庙,正一
广东省,惠州市,惠东县,114.689781,23.089611,惠东县梁化镇城隍庙,正一
广东省,惠州市,惠东县,114.819557,22.81036,惠东县稔山镇谭公观,正一
广东省,惠州市,惠东县,114.9589,22.692095,惠东县黄埠镇盐洲海口妈祖庙,正一
广东省,惠州市,惠东县,114.992348,22.755901,惠东县黄埠镇群英竹高岭三山国王天德宫,正一
广东省,惠州市,惠阳区,114.44313,22.779881,惠阳区淡水镇三太子庙,全真
广东省,惠州市,龙门县,113.936554,23.532675,广东省惠州市龙门县永汉何仙姑庙,正一
广东省,江门市,开平市,112.680946,22.408051,开平市梁金道院,全真
广东省,江门市,台山市,112.855049,22.048603,台山市斗山浮石北极殿,正一
广东省,江门市,新会区,113.01359,22.52699,广东省江门市新会紫云观,全真
广东省,揭阳市,惠来县,116.226738,22.985382,北极古庙,全真
广东省,揭阳市,惠来县,116.287041,23.02944,三清阁,全真
广东省,揭阳市,惠来县,116.350861,22.951509,东仙观,全真
广东省,揭阳市,惠来县,116.29734,23.032887,太华宫,全真
广东省,揭阳市,惠来县,116.354469,22.939993,清山岩,全真
广东省,揭阳市,惠来县,116.331947,22.987312,玉皇宫,全真
广东省,揭阳市,惠来县,116.333641,22.952002,进德观,全真
广东省,揭阳市,惠来县,116.29158,23.03548,龙藏洞赤松观,全真
广东省,揭阳市,揭东区,116.330589,23.599752,玉清宫,全真
广东省,揭阳市,普宁市,115.96479,23.16227,七星洞,全真
广东省,揭阳市,普宁市,116.164421,23.301521,三王古庙,正一
广东省,揭阳市,普宁市,116.26133,23.247452,善德观,正一
广东省,揭阳市,普宁市,116.292038,23.260202,明善观,全真
广东省,揭阳市,普宁市,116.195778,23.301783,秀龙古观,正一
广东省,揭阳市,普宁市,116.172752,23.27252,紫云洞,全真
广东省,揭阳市,榕城区,116.417908,23.557522,天道观,全真
广东省,揭阳市,榕城区,116.357895,23.5404,揭阳市区北极古庙,全真
广东省,揭阳市,榕城区,116.36692,23.52486,揭阳市区道教娘宫观,全真
广东省,揭阳市,榕城区,116.346504,23.488693,揭阳市华阳观,全真
广东省,揭阳市,榕城区,116.350891,23.519033,揭阳市榕城区道教通玄观,全真
广东省,揭阳市,榕城区,116.436554,23.517832,揭阳空港经济区道教清修阁,全真
广东省,茂名市,电白区,110.986214,21.632702,三尊庙,正一
广东省,茂名市,电白区,111.21917,21.53429,仙姑庙,正一
广东省,茂名市,电白区,110.963249,21.708441,圣仙庙,正一
广东省,茂名市,电白区,111.028511,21.54434,大王古宫,正一
广东省,茂名市,电白区,111.10733,21.626532,大衙福德庙,全真
广东省,茂名市,电白区,111.096184,21.633142,天地庙,正一
广东省,茂名市,电白区,110.981895,21.654613,文武帝宫,正一
广东省,茂名市,电白区,111.013039,21.441511,晏镜古庙,正一
广东省,茂名市,电白区,110.936302,21.495193,水福庙,正一
广东省,茂名市,电白区,111.223099,21.521172,登楼天后宫,全真
广东省,茂名市,电白区,111.102127,21.490501,白庙,正一
广东省,茂名市,电白区,111.100967,21.522051,盛宁庙,正一
广东省,茂名市,电白区,110.992531,21.52713,真人古庙,正一
广东省,茂名市,电白区,110.895111,21.493923,福普庙,正一
广东省,茂名市,电白区,111.006065,21.506191,陈罗古庙,正一
广东省,茂名市,电白区,110.977959,21.572329,雨公山道院,正一
广东省,茂名市,高州市,111.048782,21.79776,三仙庙,全真
广东省,茂名市,高州市,110.772842,21.822582,大王庙,全真
广东省,茂名市,高州市,110.70713,21.739712,宫皇庙,全真
广东省,茂名市,高州市,111.175293,21.995094,平云古庙,全真
广东省,茂名市,高州市,110.845474,21.910473,潘仙观,全真
广东省,茂名市,高州市,110.694763,22.270302,玉皇庙,全真
广东省,茂名市,高州市,110.892143,22.041271,竹坑文武庙,全真
广东省,茂名市,高州市,111.271065,22.057972,飞龙山大庙,全真
广东省,茂名市,化州市,110.628708,21.661345,七仙宫,正一
广东省,茂名市,化州市,110.42131,22.025122,东岳楼,正一
广东省,茂名市,化州市,110.644417,21.653011,东庆堂,正一
广东省,茂名市,化州市,110.628708,21.661345,北府宫,正一
广东省,茂名市,化州市,110.718727,21.729132,南盛大庙,正一
广东省,茂名市,化州市,110.517853,21.933491,合江福田庙,正一
广东省,茂名市,化州市,110.570587,21.933142,天帝庙,正一
广东省,茂名市,化州市,110.416718,22.103611,文楼坡大庙,正一
广东省,茂名市,化州市,110.42131,22.025122,武帝庙,正一
广东省,茂名市,茂南区,110.841034,21.74621,三帝宫,正一
广东省,茂名市,茂南区,110.932266,21.618719,三帝庙,正一
广东省,茂名市,茂南区,110.8759,21.64711,合水社大庙,正一
广东省,茂名市,茂南区,110.821968,21.697981,四帝古庙,正一
广东省,茂名市,茂南区,110.869949,21.702887,文武帝侯王庙,正一
广东省,茂名市,茂南区,110.856529,21.637272,罗冼庙,正一
广东省,茂名市,茂南区,110.909729,21.634541,龙岭玉皇庙,正一
广东省,茂名市,信宜市,110.93557,22.388702,信宜市大仁山八仙观,全真
广东省,茂名市,信宜市,110.932579,22.356232,信宜市新里龙泉庙,正一
广东省,茂名市,信宜市,110.997734,22.438362,怀乡大威关帝庙,正一
广东省,茂名市,信宜市,111.05127,22.477072,怀乡太保庙,正一
广东省,茂名市,信宜市,111.005333,22.47686,怀乡扶禄盘古观,全真
广东省,茂名市,信宜市,111.112061,22.30076,文昌宫,全真
广东省,茂名市,信宜市,110.951584,22.300491,横岗山庙,正一
广东省,茂名市,信宜市,110.711838,22.458,武帝庙,正一
广东省,茂名市,信宜市,110.970657,22.38121,白坡文昌庙,正一
广东省,梅州市,大埔县,116.710762,24.334427,广福宫,全真
广东省,梅州市,大埔县,116.693428,24.318762,玉帝宫,全真
广东省,梅州市,平远县,115.903809,24.809771,天后宫,正一
广东省,梅州市,平远县,115.888382,24.809893,真武庙,正一
广东省,梅州市,五华县,115.632263,23.657782,五显庙,正一
广东省,梅州市,五华县,115.762413,23.922531,公王宫,正一
广东省,梅州市,五华县,115.625854,24.062983,城隍庙,正一
广东省,梅州市,五华县,115.625854,24.062983,太清宫,正一
广东省,梅州市,五华县,115.614555,23.640577,王爷宫,正一
广东省,梅州市,五华县,115.672897,23.714872,王老仙师宫,正一
广东省,梅州市,五华县,115.702835,23.993082,石古太王宫,正一
广东省,梅州市,兴宁市,115.602272,24.37664,七星宫,正一
广东省,梅州市,兴宁市,115.748283,24.111073,三清宫,正一
广东省,梅州市,兴宁市,115.716728,24.223202,五显宫,正一
广东省,梅州市,兴宁市,115.665611,24.192461,关帝庙,正一
广东省,梅州市,兴宁市,115.773903,24.467552,古坑宫,正一
广东省,梅州市,兴宁市,115.971252,23.971102,圣帝宫,正一
广东省,梅州市,兴宁市,115.712753,24.153578,圣母宫,正一
广东省,梅州市,兴宁市,115.744049,24.412203,王母宫,正一
广东省,梅州市,兴宁市,115.684654,24.42082,白鹤观,正一
广东省,梅州市,兴宁市,115.718559,24.11355,石古大王宫,正一
广东省,清远市,连州市,112.396599,24.912231,连州市清虚观,正一
广东省,清远市,清城区,113.071632,23.59815,清远市清城区龙塘北帝古庙,正一
广东省,清远市,清城区,113.06269,23.69795,清远市金芝观,正一
广东省,清远市,清新县,112.992493,23.74201,清远市清新区太和古洞桃源仙观,全真
广东省,清远市,清新县,112.954887,23.731632,清远市清新区明霞古洞明霞仙观,全真
广东省,清远市,清新县,113.035667,23.769541,清远市紫云道观,正一
广东省,清远市,英德市,113.300079,24.015051,英德市江口咀庙,正一
广东省,清远市,英德市,113.362617,24.194601,英德市英城西庙,正一
广东省,清远市,英德市,112.946838,24.34321,英德市金山祖庙,正一
广东省,汕头市,潮阳区,116.492104,23.394451,永觉古观,全真
广东省,汕头市,潮阳区,116.527603,23.350512,海棠古观,全真
广东省,汕头市,潮阳区,116.59993,23.272511,玉龙宫,全真
广东省,汕头市,金平区,116.68989,23.37875,地母娘娘宫,全真
广东省,汕头市,金平区,116.694748,23.364185,坤德观,全真
广东省,汕头市,龙湖区,116.729767,23.35981,随缘居,全真
广东省,汕尾市,城区,115.454117,22.71681,汕尾市城区云山观,正一
广东省,汕尾市,城区,115.365944,22.772102,汕尾市城区修善堂,全真
广东省,汕尾市,海丰县,115.444809,23.010313,海丰县凤翔观,全真
广东省,汕尾市,海丰县,115.395485,23.05755,海丰县玉虚宫,全真
广东省,汕尾市,海丰县,115.262177,23.040098,海丰县玉蟾宫,全真
广东省,汕尾市,陆丰市,115.587944,22.926931,浑成观,全真
广东省,汕尾市,陆丰市,115.913399,22.90954,丰湖观,全真
广东省,汕尾市,陆丰市,116.057327,22.885191,乐善观,全真
广东省,汕尾市,陆丰市,115.5914,22.947531,慈云观,全真
广东省,汕尾市,陆丰市,116.061333,22.87936,玉清宫,全真
广东省,汕尾市,陆丰市,115.690102,22.960463,紫华观,全真
广东省,汕尾市,陆丰市,115.606712,22.95384,紫竹观,全真
广东省,汕尾市,陆丰市,115.913399,22.90954,莲峰古庙,全真
广东省,汕尾市,陆丰市,115.640182,22.941462,观生观,全真
广东省,汕尾市,陆丰市,115.721039,22.897224,通玄观,全真
广东省,汕尾市,陆丰市,116.07254,22.90797,金龟祖庙,全真
广东省,韶关市,南雄市,114.343788,25.317442,南雄洞真古观,正一
广东省,韶关市,仁化县,113.738686,25.024252,韶关仙居岩古观,全真
广东省,韶关市,始兴县,114.062439,24.960711,广东省始兴县丹凤山道教玄妙观,全真
广东省,韶关市,浈江区,113.61095,24.80446,韶关太傅庙,全真
广东省,湛江市,廉江市,110.031372,21.524593,纯阳宫,正一
广东省,湛江市,坡头区,110.45015,21.199963,侯王庙,全真
广东省,湛江市,吴川市,110.766289,21.43792,三圣道观,正一
广东省,湛江市,吴川市,110.730331,21.527201,圣贤宫,正一
广东省,湛江市,吴川市,110.702591,21.430241,应善堂,正一
广东省,肇庆市,德庆县,112.084961,23.207022,北帝观,正一
广东省,肇庆市,端州区,112.48461,23.05196,白沙龙母庙,正一
广东省,肇庆市,广宁县,112.393791,23.590502,紫竹观,正一
广东省,中山市,,113.384936,22.595562,中山市道教港口天后宫,全真
广西壮族自治区,贵港市,桂平市,110.180283,23.195763,桂平市白石山三清观,正一
广西壮族自治区,贵港市,桂平市,109.929131,23.2017,桂平市罗丛岩古雅道观,正一
广西壮族自治区,贵港市,覃塘区,109.325478,23.30191,贵港市覃塘区樟木乡北帝庙道教活动点,正一
广西壮族自治区,桂林市,叠彩区,110.375198,25.311092,桂林市白云观,全真
广西壮族自治区,柳州市,鱼峰区,109.420662,24.305231,柳州市南评宫,全真
广西壮族自治区,钦州市,灵山县,109.315712,22.309103,六峰山北帝庙,正一
广西壮族自治区,钦州市,钦北区,108.45369,22.125992,钦州市钦北区大寺北帝庙道教活动场所,正一
广西壮族自治区,钦州市,钦南区,108.515388,21.888432,钦州市钦南区康熙岭伏波庙,正一
贵州省,毕节市,七星关区,104.986259,27.189444,周驿玉皇阁,正一
贵州省,贵阳市,花溪区,106.688416,26.333208,万寿宫,全真
贵州省,贵阳市,南明区,106.734323,26.578745,仙人洞道观,全真
贵州省,贵阳市,乌当区,106.816307,26.640261,协天宫,全真
贵州省,六盘水市,盘县,104.730827,26.032923,普古道教活动点,正一
贵州省,黔东南苗族侗族自治州,施秉县,108.120621,27.109983,云台山道院,全真
贵州省,黔东南苗族侗族自治州,镇远县,108.433403,27.049541,青龙洞道观,全真
贵州省,黔南布依族苗族自治州,独山县,107.58075,25.970623,奎文阁道观（部分建筑）,全真
贵州省,黔南布依族苗族自治州,瓮安县,107.561172,27.180546,后岩观,正一
贵州省,铜仁市,碧江区,109.21167,27.71188,城隍庙,正一
贵州省,铜仁市,石阡县,108.204933,27.487341,太虚洞,正一
贵州省,铜仁市,石阡县,108.228119,27.515505,东岳庙,正一
贵州省,铜仁市,石阡县,108.137527,27.474051,梓潼宫,正一
