Prgrvn_i,Pfgrtn_i,Prgrvn_j,Pfgrtn_j,Year,Invja,Umja,Desja
省份i,地市i,省份j,地市j,会计年度,联合申请的发明数量,联合申请的实用新型数量,联合申请的外观设计数量
广东省,珠海市,黑龙江省,哈尔滨市,2018,1,0,0
广东省,珠海市,黑龙江省,哈尔滨市,2019,8,0,0
广东省,珠海市,黑龙江省,哈尔滨市,2020,5,0,0
广东省,珠海市,湖北省,武汉市,2018,180,185,0
广东省,珠海市,湖北省,武汉市,2019,189,166,0
广东省,珠海市,湖北省,武汉市,2020,203,184,0
广东省,珠海市,湖北省,咸宁市,2019,0,2,0
广东省,珠海市,湖南省,株洲市,2020,0,1,0
广东省,珠海市,吉林省,吉林市,2019,1,0,0
广东省,珠海市,江苏省,常州市,2020,3,0,0
广东省,珠海市,江苏省,南京市,2018,5,0,0
广东省,珠海市,江苏省,南京市,2019,22,26,3
广东省,珠海市,江苏省,南京市,2020,22,17,0
广东省,珠海市,江苏省,南通市,2018,5,2,0
广东省,珠海市,江苏省,南通市,2019,24,12,0
广东省,珠海市,江苏省,南通市,2020,11,1,0
广东省,珠海市,江苏省,宿迁市,2018,2,7,0
广东省,珠海市,江苏省,宿迁市,2019,4,7,0
广东省,珠海市,江苏省,宿迁市,2020,13,20,0
广东省,珠海市,江苏省,泰州市,2020,7,5,0
广东省,珠海市,江苏省,无锡市,2018,1,0,0
广东省,珠海市,江苏省,无锡市,2020,4,2,0
广东省,珠海市,江苏省,扬州市,2018,3,1,0
广东省,珠海市,江西省,吉安市,2019,0,2,0
广东省,珠海市,江西省,吉安市,2020,0,0,2
广东省,珠海市,辽宁省,本溪市,2019,4,0,0
广东省,珠海市,辽宁省,大连市,2018,1,1,0
广东省,珠海市,辽宁省,大连市,2019,2,1,0
广东省,珠海市,辽宁省,沈阳市,2019,2,2,0
广东省,珠海市,内蒙古自治区,呼和浩特市,2019,1,0,0
广东省,珠海市,内蒙古自治区,乌海市,2018,1,1,0
广东省,珠海市,内蒙古自治区,乌兰察布市,2019,0,1,0
广东省,珠海市,宁夏回族自治区,中卫市,2018,18,0,0
广东省,珠海市,宁夏回族自治区,中卫市,2019,1,0,0
广东省,珠海市,宁夏回族自治区,中卫市,2020,2,0,0
广东省,珠海市,山东省,滨州市,2018,1,0,0
广东省,珠海市,山东省,东营市,2018,1,1,0
广东省,珠海市,山东省,济南市,2018,3,0,0
广东省,珠海市,山东省,济南市,2020,9,9,0
广东省,珠海市,山东省,济宁市,2018,0,2,0
广东省,珠海市,山东省,泰安市,2018,1,0,0
广东省,珠海市,山东省,泰安市,2019,0,1,0
广东省,珠海市,山东省,威海市,2019,1,0,0
广东省,珠海市,山东省,潍坊市,2020,0,1,0
广东省,珠海市,山东省,烟台市,2018,12,0,0
广东省,珠海市,山东省,烟台市,2019,26,0,0
广东省,珠海市,山东省,烟台市,2020,9,0,0
广东省,珠海市,山东省,枣庄市,2019,1,1,0
广东省,珠海市,山西省,晋城市,2019,1,1,0
广东省,珠海市,山西省,太原市,2019,0,1,0
广东省,珠海市,上海市,上海市,2018,17,2,0
广东省,珠海市,上海市,上海市,2019,46,30,0
广东省,珠海市,上海市,上海市,2020,64,36,1
广东省,珠海市,四川省,巴中市,2019,2,0,0
广东省,珠海市,四川省,成都市,2018,81,34,0
广东省,珠海市,四川省,成都市,2019,74,107,5
广东省,珠海市,四川省,成都市,2020,30,56,8
广东省,珠海市,四川省,宜宾市,2020,1,0,0
广东省,珠海市,天津市,天津市,2018,45,57,0
广东省,珠海市,天津市,天津市,2019,26,54,4
广东省,珠海市,天津市,天津市,2020,16,32,1
广东省,珠海市,新疆维吾尔自治区,哈密市,2020,1,2,0
广东省,珠海市,新疆维吾尔自治区,乌鲁木齐市,2020,0,2,0
广东省,珠海市,云南省,大理白族自治州,2020,1,0,0
广东省,珠海市,云南省,昆明市,2018,6,3,0
广东省,珠海市,云南省,昆明市,2019,24,12,0
广东省,珠海市,云南省,昆明市,2020,14,14,2
广东省,珠海市,浙江省,杭州市,2018,17,15,0
广东省,珠海市,浙江省,杭州市,2019,5,3,0
广东省,珠海市,浙江省,杭州市,2020,10,7,0
广东省,珠海市,浙江省,湖州市,2019,0,3,0
广东省,珠海市,浙江省,丽水市,2019,0,0,1
广东省,珠海市,浙江省,丽水市,2020,3,0,0
广东省,珠海市,浙江省,宁波市,2018,10,0,0
广东省,珠海市,浙江省,宁波市,2019,25,0,0
广东省,珠海市,浙江省,宁波市,2020,35,17,11
广东省,珠海市,浙江省,温州市,2020,0,5,0
广西壮族自治区,百色市,北京市,北京市,2019,2,2,0
广西壮族自治区,百色市,北京市,北京市,2020,3,1,0
广西壮族自治区,百色市,广东省,广州市,2018,0,4,0
广西壮族自治区,百色市,广东省,广州市,2020,0,2,0
广西壮族自治区,百色市,广东省,深圳市,2020,1,0,0
广西壮族自治区,百色市,广西壮族自治区,北海市,2020,2,3,0
广西壮族自治区,百色市,广西壮族自治区,桂林市,2020,2,0,0
广西壮族自治区,百色市,广西壮族自治区,河池市,2020,1,0,0
广西壮族自治区,百色市,广西壮族自治区,来宾市,2020,5,0,0
广西壮族自治区,百色市,广西壮族自治区,南宁市,2018,3,1,0
广西壮族自治区,百色市,广西壮族自治区,南宁市,2019,7,4,0
广西壮族自治区,百色市,广西壮族自治区,南宁市,2020,9,4,0
广西壮族自治区,百色市,海南省,海口市,2019,2,0,0
广西壮族自治区,百色市,河南省,焦作市,2018,1,1,0
广西壮族自治区,百色市,河南省,焦作市,2019,2,0,0
广西壮族自治区,百色市,河南省,焦作市,2020,7,0,0
广西壮族自治区,百色市,湖北省,武汉市,2018,2,1,0
广西壮族自治区,百色市,吉林省,吉林市,2019,1,1,0
广西壮族自治区,百色市,江苏省,南京市,2019,1,1,0
广西壮族自治区,百色市,江西省,南昌市,2019,1,0,0
广西壮族自治区,百色市,山东省,淄博市,2018,1,0,0
广西壮族自治区,百色市,上海市,上海市,2019,2,2,0
广西壮族自治区,百色市,四川省,凉山彝族自治州,2019,2,0,0
广西壮族自治区,百色市,天津市,天津市,2020,1,0,0
广西壮族自治区,百色市,云南省,保山市,2019,1,0,0
广西壮族自治区,百色市,云南省,昆明市,2018,0,2,0
广西壮族自治区,百色市,浙江省,杭州市,2019,3,3,0
广西壮族自治区,北海市,北京市,北京市,2018,4,0,0
广西壮族自治区,北海市,北京市,北京市,2019,3,1,0
广西壮族自治区,北海市,北京市,北京市,2020,11,1,0
广西壮族自治区,北海市,上海市,上海市,2018,1,0,0
广西壮族自治区,北海市,上海市,上海市,2019,3,0,0
广西壮族自治区,北海市,浙江省,丽水市,2019,1,0,0
广西壮族自治区,崇左市,北京市,北京市,2018,1,0,0
广西壮族自治区,崇左市,北京市,北京市,2019,6,2,0
广西壮族自治区,崇左市,北京市,北京市,2020,1,2,0
广西壮族自治区,崇左市,甘肃省,天水市,2019,2,0,0
广西壮族自治区,崇左市,广西壮族自治区,南宁市,2018,22,1,0
广西壮族自治区,崇左市,广西壮族自治区,南宁市,2019,3,1,0
广西壮族自治区,崇左市,广西壮族自治区,南宁市,2020,9,8,0
广西壮族自治区,崇左市,河北省,唐山市,2019,1,3,0
