Bdhttpnm,Fctn,Drctnm,Cratdt,Prvn,Pftn,Cont,Spfcadd,Tpintdc,Topbdtp,Kcrsusp,Sncarlv,Longit,Latit,source_file,religion_type,Taotpnm,Msqnm,Msqintdc,Topmsq,Chrnm,Mastm,Chrintdc,Topshr,Saltm,Province,City,Region,Proacade,Citacade,Regacade
,正一,,,安徽省,安庆市,岳西县,,,,,,116.000191,30.759483,道观数据.csv,daoist_temple,响鼓坪道观,,,,,,,,,,,,,,
,正一,,,安徽省,安庆市,岳西县,,,,,,116.354553,30.760252,道观数据.csv,daoist_temple,汪公庙,,,,,,,,,,,,,,
,正一,,,安徽省,安庆市,岳西县,,,,,,116.283218,30.901451,道观数据.csv,daoist_temple,通真观,,,,,,,,,,,,,,
,全真,,,安徽省,蚌埠市,禹会区,,,,,,117.253761,32.943752,道观数据.csv,daoist_temple,禹王宫,,,,,,,,,,,,,,
,正一,,,安徽省,蚌埠市,禹会区,,,,,,117.341927,32.921089,道观数据.csv,daoist_temple,张公山道教固定活动处所,,,,,,,,,,,,,,
,全真,,,安徽省,亳州市,涡阳县,,,,,,116.322113,33.579399,道观数据.csv,daoist_temple,天静宫,,,,,,,,,,,,,,
,全真,,,安徽省,滁州市,凤阳县,,,,,,117.825348,32.845959,道观数据.csv,daoist_temple,许真观,,,,,,,,,,,,,,
,全真,,,安徽省,滁州市,琅琊区,,,,,,118.30553,32.2948,道观数据.csv,daoist_temple,碧霞宫,,,,,,,,,,,,,,
,全真,,,安徽省,滁州市,南谯区,,,,,,118.116539,32.261452,道观数据.csv,daoist_temple,真武观,,,,,,,,,,,,,,
,全真,,,安徽省,滁州市,全椒县,,,,,,118.109741,32.112785,道观数据.csv,daoist_temple,太神宫,,,,,,,,,,,,,,
,正一,,,安徽省,滁州市,天长市,,,,,,118.855119,32.829851,道观数据.csv,daoist_temple,东岳宫,,,,,,,,,,,,,,
,正一,,,安徽省,滁州市,天长市,,,,,,119.051292,32.880142,道观数据.csv,daoist_temple,真武庙,,,,,,,,,,,,,,
,正一,,,安徽省,合肥市,肥东县,,,,,,117.556664,31.75946,道观数据.csv,daoist_temple,梅山庙,,,,,,,,,,,,,,
,正一,,,安徽省,合肥市,肥东县,,,,,,117.626312,31.796301,道观数据.csv,daoist_temple,泉山道观,,,,,,,,,,,,,,
,正一,,,安徽省,合肥市,庐江县,,,,,,117.104332,31.300882,道观数据.csv,daoist_temple,玉虚观,,,,,,,,,,,,,,
,全真,,,安徽省,淮南市,八公山区,,,,,,116.734108,32.677071,道观数据.csv,daoist_temple,茅仙洞清天观,,,,,,,,,,,,,,
,正一,,,安徽省,黄山市,休宁县,,,,,,118.03653,29.805954,道观数据.csv,daoist_temple,玄天太素宫,,,,,,,,,,,,,,
,正一,,,安徽省,黄山市,休宁县,,,,,,118.03653,29.805954,道观数据.csv,daoist_temple,玉虚宫,,,,,,,,,,,,,,
,正一,,,安徽省,黄山市,休宁县,,,,,,118.03653,29.805954,道观数据.csv,daoist_temple,真仙洞府,,,,,,,,,,,,,,
,正一,,,安徽省,黄山市,休宁县,,,,,,118.03653,29.805954,道观数据.csv,daoist_temple,真武殿,,,,,,,,,,,,,,
,正一,,,安徽省,六安市,金寨县,,,,,,115.681023,31.745541,道观数据.csv,daoist_temple,天心观,,,,,,,,,,,,,,
,正一,,,安徽省,六安市,金寨县,,,,,,115.697563,31.612438,道观数据.csv,daoist_temple,双河观,,,,,,,,,,,,,,
,正一,,,安徽省,六安市,金寨县,,,,,,115.989899,31.523556,道观数据.csv,daoist_temple,洪道观,,,,,,,,,,,,,,
,正一,,,安徽省,六安市,金寨县,,,,,,115.719963,31.524012,道观数据.csv,daoist_temple,迎水观,,,,,,,,,,,,,,
,正一,,,安徽省,六安市,金寨县,,,,,,115.851624,31.58214,道观数据.csv,daoist_temple,重心观,,,,,,,,,,,,,,
,全真,,,安徽省,六安市,寿县,,,,,,116.79248,32.622803,道观数据.csv,daoist_temple,四顶山帝母宫,,,,,,,,,,,,,,
,全真,,,安徽省,六安市,舒城县,,,,,,116.95295,31.466503,道观数据.csv,daoist_temple,慈母宫,,,,,,,,,,,,,,
,正一,,,安徽省,芜湖市,芜湖县,,,,,,118.644142,31.229351,道观数据.csv,daoist_temple,敏灵观,,,,,,,,,,,,,,
,正一,,,安徽省,芜湖市,芜湖县,,,,,,118.520714,31.073622,道观数据.csv,daoist_temple,团坝祠山殿,,,,,,,,,,,,,,
,正一,,,安徽省,芜湖市,芜湖县,,,,,,118.550919,31.198961,道观数据.csv,daoist_temple,天宫殿,,,,,,,,,,,,,,
,正一,,,安徽省,芜湖市,芜湖县,,,,,,118.544441,31.250971,道观数据.csv,daoist_temple,天曹殿,,,,,,,,,,,,,,
,正一,,,安徽省,芜湖市,芜湖县,,,,,,118.644302,31.071821,道观数据.csv,daoist_temple,太子庙,,,,,,,,,,,,,,
,正一,,,安徽省,芜湖市,芜湖县,,,,,,118.618622,31.267252,道观数据.csv,daoist_temple,晏公庙,,,,,,,,,,,,,,
,正一,,,安徽省,芜湖市,芜湖县,,,,,,118.520714,31.073622,道观数据.csv,daoist_temple,红庙祠山殿,,,,,,,,,,,,,,
,正一,,,安徽省,芜湖市,芜湖县,,,,,,118.520714,31.073622,道观数据.csv,daoist_temple,鹤鱼口祠山殿,,,,,,,,,,,,,,
,全真,,,安徽省,宣城市,广德县,,,,,,119.609619,31.117149,道观数据.csv,daoist_temple,太极观,,,,,,,,,,,,,,
,正一,,,安徽省,宣城市,泾县,,,,,,118.152969,30.485052,道观数据.csv,daoist_temple,幽隐观,,,,,,,,,,,,,,
,全真,,,安徽省,宣城市,泾县,,,,,,118.3778,30.661493,道观数据.csv,daoist_temple,金阳宫,,,,,,,,,,,,,,
,全真,,,安徽省,宣城市,泾县,,,,,,118.49617,30.728552,道观数据.csv,daoist_temple,龙澍宫,,,,,,,,,,,,,,
,正一,,,北京市,,昌平区,,,,,,116.372292,40.250111,道观数据.csv,daoist_temple,城隍庙,,,,,,,,,,,,,,
,全真,,,北京市,,昌平区,,,,,,116.082123,40.264591,道观数据.csv,daoist_temple,青龙观,,,,,,,,,,,,,,
,正一,,,北京市,,朝阳区,,,,,,116.4441,39.925053,道观数据.csv,daoist_temple,东岳庙,,,,,,,,,,,,,,
,正一,,,北京市,,房山区,,,,,,115.896027,39.791382,道观数据.csv,daoist_temple,上英水真武庙,,,,,,,,,,,,,,
,全真,,,北京市,,房山区,,,,,,115.732071,39.847252,道观数据.csv,daoist_temple,圣莲山真武庙,,,,,,,,,,,,,,
,全真,,,北京市,,海淀区,,,,,,116.086632,40.106552,道观数据.csv,daoist_temple,桃源观,,,,,,,,,,,,,,
,全真,,,北京市,,平谷区,,,,,,117.29174,40.196682,道观数据.csv,daoist_temple,药王庙,,,,,,,,,,,,,,
,全真,,,北京市,,平谷区,,,,,,117.197227,40.220421,道观数据.csv,daoist_temple,兴隆观,,,,,,,,,,,,,,
,全真,,,北京市,,平谷区,,,,,,117.104347,40.267143,道观数据.csv,daoist_temple,龙王庙,,,,,,,,,,,,,,
,全真,,,北京市,,通州区,,,,,,116.76265,39.831242,道观数据.csv,daoist_temple,佑民观,,,,,,,,,,,,,,
,全真,,,北京市,,西城区,,,,,,116.35747,39.91293,道观数据.csv,daoist_temple,吕祖宫,,,,,,,,,,,,,,
,正一,,,北京市,,西城区,,,,,,116.39556,39.93668,道观数据.csv,daoist_temple,火德真君庙,,,,,,,,,,,,,,
,全真,,,北京市,,西城区,,,,,,116.343643,39.901009,道观数据.csv,daoist_temple,北京白云观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.342819,25.996712,道观数据.csv,daoist_temple,福州乾元张真君殿,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.3185,26.04555,道观数据.csv,daoist_temple,福州塔亭临水陈太后祖殿,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.32648,26.03996,道观数据.csv,daoist_temple,福州小巷合堂府,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.304283,26.04109,道观数据.csv,daoist_temple,福州望北台真武庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.329018,26.046082,道观数据.csv,daoist_temple,福州汉闽越王庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.3172,26.055031,道观数据.csv,daoist_temple,福州洪塘妙峰三帝行台,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.30497,26.02511,道观数据.csv,daoist_temple,福州白泉庵,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.30661,25.992092,道观数据.csv,daoist_temple,福州盖山九门局九仙宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.295677,26.00263,道观数据.csv,daoist_temple,福州盘屿劝善庵,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.296631,26.032383,道观数据.csv,daoist_temple,福州童兴堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.307289,26.040119,道观数据.csv,daoist_temple,福州藤山三圣王庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,仓山区,,,,,,119.301895,26.038505,道观数据.csv,daoist_temple,福州闽王庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.538902,25.575321,道观数据.csv,daoist_temple,福清三山元帅宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.499847,25.476711,道观数据.csv,daoist_temple,福清三山西钟境,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.314651,25.613321,道观数据.csv,daoist_temple,福清上迳院林宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.251053,25.710451,道观数据.csv,daoist_temple,福清东张玉井庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.613579,25.39555,道观数据.csv,daoist_temple,福清东翰西来观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.261581,25.503302,道观数据.csv,daoist_temple,福清圣跡庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.585892,25.672203,道观数据.csv,daoist_temple,福清城头天台宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.317741,25.702053,道观数据.csv,daoist_temple,福清宏路圣来庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.315102,25.692711,道观数据.csv,daoist_temple,福清宏路董坪观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.261581,25.503302,道观数据.csv,daoist_temple,福清新厝东岳庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.212029,25.48872,道观数据.csv,daoist_temple,福清新厝尚阳书院,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.246819,25.501791,道观数据.csv,daoist_temple,福清新厝武圣庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.257912,25.520302,道观数据.csv,daoist_temple,福清新厝武当别院,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.20314,25.576241,道观数据.csv,daoist_temple,福清新厝灵溪宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.252274,25.506983,道观数据.csv,daoist_temple,福清新厝绵山东宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.273972,25.534521,道观数据.csv,daoist_temple,福清新厝绵山西宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.246819,25.501791,道观数据.csv,daoist_temple,福清新厝霞川宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.382744,25.573462,道观数据.csv,daoist_temple,福清江镜兴庆观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.362938,25.560051,道观数据.csv,daoist_temple,福清江镜柯峰妈祖宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.328102,25.617769,道观数据.csv,daoist_temple,福清江镜泰山宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.374443,25.541052,道观数据.csv,daoist_temple,福清江镜福临堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.435997,25.566311,道观数据.csv,daoist_temple,福清江镜积仓宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.427109,25.555733,道观数据.csv,daoist_temple,福清江镜积庆境,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.434395,25.584982,道观数据.csv,daoist_temple,福清江镜越塘境,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.4235,25.562571,道观数据.csv,daoist_temple,福清江镜龙兴胜境,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.453743,25.562452,道观数据.csv,daoist_temple,福清江镜龙岭宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.298599,25.473391,道观数据.csv,daoist_temple,福清江阴万寿堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.317886,25.490049,道观数据.csv,daoist_temple,福清江阴东岳庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.324181,25.550451,道观数据.csv,daoist_temple,福清江阴九鲤观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.320343,25.45561,道观数据.csv,daoist_temple,福清江阴五峰庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.341568,25.55541,道观数据.csv,daoist_temple,福清江阴勅封灵应宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.338142,25.509642,道观数据.csv,daoist_temple,福清江阴北郭堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.309509,25.444061,道观数据.csv,daoist_temple,福清江阴妈祖宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.338142,25.509642,道观数据.csv,daoist_temple,福清江阴封神堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.314903,25.485483,道观数据.csv,daoist_temple,福清江阴广济庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.314857,25.463112,道观数据.csv,daoist_temple,福清江阴普光堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.346397,25.519112,道观数据.csv,daoist_temple,福清江阴海岸宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.326553,25.468561,道观数据.csv,daoist_temple,福清江阴石帆宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.299164,25.432713,道观数据.csv,daoist_temple,福清江阴竹溪宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.33744,25.509274,道观数据.csv,daoist_temple,福清江阴葛仙宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.309509,25.444061,道观数据.csv,daoist_temple,福清江阴金峰镜,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.302124,25.486902,道观数据.csv,daoist_temple,福清江阴闲居庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.341568,25.55541,道观数据.csv,daoist_temple,福清江阴霞堂宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.513901,25.448479,道观数据.csv,daoist_temple,福清沙铺龙潭宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.479858,25.684002,道观数据.csv,daoist_temple,福清海口凤林院,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.478302,25.687033,道观数据.csv,daoist_temple,福清海口城隍庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.302979,25.600552,道观数据.csv,daoist_temple,福清渔溪九使宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.323608,25.583393,道观数据.csv,daoist_temple,福清渔溪九龙宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.29525,25.612843,道观数据.csv,daoist_temple,福清渔溪善心堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.280609,25.632971,道观数据.csv,daoist_temple,福清渔溪回龙宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.266342,25.54619,道观数据.csv,daoist_temple,福清渔溪福兴宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.283852,25.594711,道观数据.csv,daoist_temple,福清渔溪竹溪观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.302979,25.600552,道观数据.csv,daoist_temple,福清渔溪英灵宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.302979,25.600552,道观数据.csv,daoist_temple,福清渔溪虞雄将军纪念堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.481224,25.580711,道观数据.csv,daoist_temple,福清港头三相宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.382614,25.724682,道观数据.csv,daoist_temple,福清玉屏万寿境,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.373283,25.718122,道观数据.csv,daoist_temple,福清玉屏西涧宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.291504,25.701962,道观数据.csv,daoist_temple,福清石竹山道院,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.304138,25.796652,道观数据.csv,daoist_temple,福清镜洋榕庵观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.29818,25.789282,道观数据.csv,daoist_temple,福清镜洋白豸宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.368752,25.729641,道观数据.csv,daoist_temple,福清音西千秋宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.587143,25.455881,道观数据.csv,daoist_temple,福清高山西江堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.40033,25.717791,道观数据.csv,daoist_temple,福清龙山刹峰宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.389488,25.715012,道观数据.csv,daoist_temple,福清龙山天后宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.399368,25.721731,道观数据.csv,daoist_temple,福清龙山竹溪宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.382027,25.704311,道观数据.csv,daoist_temple,福清龙江南涧宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.469719,25.595972,道观数据.csv,daoist_temple,福清龙田云峰寺,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.457573,25.615181,道观数据.csv,daoist_temple,福清龙田天妃宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.461891,25.604477,道观数据.csv,daoist_temple,福清龙田太和社三官堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.383965,25.603542,道观数据.csv,daoist_temple,福清龙田太尉宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.459,25.607943,道观数据.csv,daoist_temple,福清龙田登瀛宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.469719,25.595972,道观数据.csv,daoist_temple,福清龙田福庐宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,福清市,,,,,,119.460739,25.612381,道观数据.csv,daoist_temple,福清龙田龙首市心宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.2973,26.08492,道观数据.csv,daoist_temple,福州三坊七巷天后宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.298363,26.076073,道观数据.csv,daoist_temple,福州乌山吕祖宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.30405,26.08198,道观数据.csv,daoist_temple,福州于山九仙观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.283508,26.072056,道观数据.csv,daoist_temple,福州兴园慈善同心堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.30405,26.08198,道观数据.csv,daoist_temple,福州怡山平灵王宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.283508,26.072056,道观数据.csv,daoist_temple,福州河西神光元帅宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.30405,26.08198,道观数据.csv,daoist_temple,福州洪山林真人庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.298264,26.093117,道观数据.csv,daoist_temple,福州福建都城隍庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.29674,26.0881,道观数据.csv,daoist_temple,福州裴仙宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,鼓楼区,,,,,,119.263519,26.0944,道观数据.csv,daoist_temple,福州西山金牛洞张真人殿,,,,,,,,,,,,,,
,正一,,,福建省,福州市,晋安区,,,,,,119.324219,26.1222,道观数据.csv,daoist_temple,福州财神庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,晋安区,,,,,,119.329948,26.089279,道观数据.csv,daoist_temple,福州东岳岭东岳庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,晋安区,,,,,,119.32855,26.08859,道观数据.csv,daoist_temple,福州岳前东岳庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,晋安区,,,,,,119.320953,26.087175,道观数据.csv,daoist_temple,福州康山庙,,,,,,,,,,,,,,
,正一,,,福建省,福州市,晋安区,,,,,,119.320168,26.085356,道观数据.csv,daoist_temple,福州浦下东兴堂,,,,,,,,,,,,,,
,正一,,,福建省,福州市,晋安区,,,,,,119.326401,26.098585,道观数据.csv,daoist_temple,福州溪口北山杨真君祖殿,,,,,,,,,,,,,,
,正一,,,福建省,福州市,晋安区,,,,,,119.326401,26.098585,道观数据.csv,daoist_temple,福州溪口双溪庵五灵宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,晋安区,,,,,,119.321121,26.096769,道观数据.csv,daoist_temple,福州金鸡山南天照天君宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,连江县,,,,,,119.626099,26.348112,道观数据.csv,daoist_temple,连江三仙观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,连江县,,,,,,119.61837,26.241951,道观数据.csv,daoist_temple,连江东岱演宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,连江县,,,,,,119.485977,26.35038,道观数据.csv,daoist_temple,连江五显宫,,,,,,,,,,,,,,
,正一,,,福建省,福州市,连江县,,,,,,119.533142,26.210091,道观数据.csv,daoist_temple,连江元帅府,,,,,,,,,,,,,,
,正一,,,福建省,福州市,连江县,,,,,,119.533943,26.193346,道观数据.csv,daoist_temple,连江关公亭,,,,,,,,,,,,,,
,正一,,,福建省,福州市,连江县,,,,,,119.545921,26.185831,道观数据.csv,daoist_temple,连江南湖太极观,,,,,,,,,,,,,,
,正一,,,福建省,福州市,连江县,,,,,,119.533943,26.193346,道观数据.csv,daoist_temple,连江双虹观,,,,,,,,,,,,,,
